"analysis_protocol","method","seed","guide","estimate"
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt31",0.108808002813108
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt32",-0.0638738827753803
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt34",0.0663351841469158
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt36",-0.057612464259195
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt37",0.0569507280644863
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt41",-0.129191165412222
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt44",-0.015376981434306
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt50",0.0256389718613259
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt52",0.0357527879781893
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt59",-0.00975720619791053
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt60",-0.0306959826161652
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt61",0.0221720331841729
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt65",0.100424488772266
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt66",-0.099104680194523
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt69",-0.000440369840808586
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt71",0.0132458359181742
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt72",0.140688240787713
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt74",0.0172558997142974
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt75",-0.0365928275581016
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt77",0.0649165359701552
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt80",-0.126694054024072
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt82",0.101676487733484
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt83",0.0575317724725785
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt87",0.0812645083748114
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt89",0.069513956336992
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt90",0.0766895256216605
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt94",-0.0347105522851672
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt97",0.0671497997072372
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt104",0.0903958788490131
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt107",0.0703814818391856
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt110",0.034044092902902
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt111",-0.0531094150669572
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt113",-0.127756309584259
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt114",0.0883167776254239
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt115",0.0583007428423721
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt116",-0.0757945549379052
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt119",0.0249267831215544
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt120",-0.0494743353591283
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt121",0.118377790535143
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt122",-0.0733704215428119
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt125",-0.0188665434698863
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt127",-0.105738638409624
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt128",-0.0760288599197134
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt131",0.0573097341382753
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt138",-0.0603460398152221
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt140",-0.0192588967018969
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt141",0.0569532266190531
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt143",-0.0347371927726998
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt144",0.134879575458979
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt145",-0.0506589295436897
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt146",-0.0333548716282305
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt147",0.0435372858625653
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt148",0.0226531412232188
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt149",0.0427997256040459
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt150",0.00410661156837708
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt151",-0.0296705449495855
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt152",0.0283973312587164
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt154",0.027647062825447
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt155",-0.0363085081985289
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt156",0.0663621557805337
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt157",0.0256752635463969
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt158",-0.0255187882636309
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt160",0.0763065126810457
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt162",0.0105190015744988
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt163",0.0677967559579532
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt166",0.00513237936054882
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt167",0.0699235269371881
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt173",-0.00211750480753354
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt175",-0.033173546910035
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt176",-0.0441147639828701
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt181",-0.000716234700727824
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt183",-0.0196554645247139
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt185",0.126314478800218
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt186",0.0599321213605331
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt187",-0.0503096781521888
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt189",0.0177927619007365
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt190",-0.0528196248336242
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt191",0.0119387523394808
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt192",-0.0470887660466274
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt194",0.0615299267564122
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt195",-0.0256021057696377
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt196",-0.0252043290346411
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt199",0.0906290301239843
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt202",-0.088349055026701
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt205",0.0232721632028729
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt208",0.04266027140486
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt210",-0.0864375639889979
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt213",-0.0151176297153167
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt214",-0.0140531750026833
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt215",0.0788266709002683
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt221",0.0212461642008864
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt223",-0.0146985704250405
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt225",-0.0616069511020475
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt227",0.0350062084542657
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt228",0.01782370396131
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt229",-0.0109567985347985
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt230",0.0574141116948721
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt231",0.00830974661522624
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt232",-0.109789804925484
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt234",-0.0186092900780476
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt238",0.0626671365475884
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt241",-0.156528452886326
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt242",0.0911536612542686
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt245",0.000582832034678654
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt246",-0.00514820874097122
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt248",0.0605813930616481
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt250",0.124463129196383
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt253",0.0482336154568774
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt255",0.01133508214689
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt258",-0.0158741996844351
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt259",0.0580313856580237
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt260",0.0233473202963288
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt264",0.0491933757661074
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt265",-0.103872878727804
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt266",0.0332520685755134
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt269",0.113757230246215
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt272",-0.0266584698920831
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt273",-0.0546088613142424
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt275",-0.0446610404376385
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt276",-0.00166472902731948
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt277",-0.0223206807330447
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt278",-0.114568698115773
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt279",-0.00963061264545389
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt280",0.0435696323343195
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt281",0.0959854686598925
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt286",-0.0254249254144741
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt287",-0.0342444112420898
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt289",0.0169847106596491
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt290",0.0857620034764794
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt292",-0.0194703571237688
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt293",-0.0369967918425118
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt295",0.0768344349213633
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt297",0.0131574587797026
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt299",-0.0441777761532255
"simcrispr-interaction-v1","BARCS-original [non-targeting]",20250724,"ntgt300",0.136126606611882
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt2",0.0230663860097011
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt4",0.0222352653207171
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt10",-0.0669099877594415
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt11",0.0238259075691911
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt13",-0.0561629560193406
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt14",0.0279720380123479
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt16",-0.0280474162700097
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt17",0.0126894513833777
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt18",-0.0443191886602376
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt19",0.0596436335370944
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt20",0.00983261407136154
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt21",-0.0505710735821169
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt24",-0.0675503947067881
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt29",-0.00343132473817423
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt30",0.103209914132225
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt31",0.108808002813108
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt32",-0.0638738827753803
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt34",0.0663351841469158
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt36",-0.057612464259195
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt37",0.0569507280644863
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt41",-0.129191165412222
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt44",-0.015376981434306
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt50",0.0256389718613259
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt52",0.0357527879781893
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt59",-0.00975720619791053
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt60",-0.0306959826161652
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt61",0.0221720331841729
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt65",0.100424488772266
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt66",-0.099104680194523
"simcrispr-interaction-v1","BARCS-moderated [non-targeting]",20250724,"ntgt69",-0.000440369840808586
